DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.25-16.58.50, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.952017ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_96, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorResources/BSPVertex.uasset, FlushAsyncLoading=0.006489ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.066675ms, TagPackageExports=0.048380ms, BeginCacheForCookedPlatformData=0.033043ms, SerializeImports=0.048678ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.006784ms, SerializeNames=0.012096ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003837ms, SortExportsSeekfreeConstructor=0.009440ms, SortExportsSeekfreeInner=0.144854ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.005897ms, SerializeImportMap=0.002064ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.009734ms, SerializeExports=0.043958ms, SerializeBulkData=0.007376ms, AsyncWrite=0.050154ms, UnaccountedTime=0.112697ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_97, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/WireframeMaterial.uasset, FlushAsyncLoading=0.006195ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.073753ms, TagPackageExports=1.406636ms, BeginCacheForCookedPlatformData=0.006784ms, SerializeImports=1.549717ms, GatherLocalizableTextData=0.005607ms, MarkNames=0.003833ms, SerializeSummary=0.010032ms, SerializeNames=0.080835ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.012096ms, SortExportsNonSeekfree=0.007078ms, SortExportsSeekfreeConstructor=0.008263ms, SortExportsSeekfreeInner=1.739707ms, SortExportsSeekfree=0.005309ms, BuildDependencyMap=0.008557ms, SerializeImportMap=0.003543ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019174ms, SerializeExports=3.675304ms, SerializeBulkData=0.018291ms, AsyncWrite=0.448126ms, UnaccountedTime=0.110634ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_98, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/GeomMaterial.uasset, FlushAsyncLoading=0.008259ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.097062ms, TagPackageExports=0.166386ms, BeginCacheForCookedPlatformData=0.005901ms, SerializeImports=0.215068ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.007376ms, SerializeSummary=0.010621ms, SerializeNames=0.067852ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.049267ms, SortExportsNonSeekfree=0.037763ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.526603ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.011213ms, SerializeImportMap=0.006195ms, SerializeExportMap=0.004724ms, SerializeDependencyMap=0.002652ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.241619ms, SerializeBulkData=0.010028ms, AsyncWrite=0.078768ms, UnaccountedTime=0.087030ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_99, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationLitMaterial.uasset, FlushAsyncLoading=0.008263ms, FlushStreamingFunc=0.004128ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.076115ms, TagPackageExports=6.559082ms, BeginCacheForCookedPlatformData=0.015046ms, SerializeImports=6.887432ms, GatherLocalizableTextData=0.009146ms, MarkNames=0.005607ms, SerializeSummary=0.012390ms, SerializeNames=0.186451ms, SerializeGatherableTextData=0.004426ms, BuildExportMap=0.022124ms, SortExportsNonSeekfree=0.010032ms, SortExportsSeekfreeConstructor=0.009440ms, SortExportsSeekfreeInner=6.752022ms, SortExportsSeekfree=0.007670ms, BuildDependencyMap=0.011802ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017408ms, SerializeExports=16.436499ms, SerializeBulkData=0.017997ms, AsyncWrite=4.222557ms, UnaccountedTime=0.180256ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_100, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/LevelColorationUnlitMaterial.uasset, FlushAsyncLoading=0.012096ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.004128ms, ResetLoadersForSaveUnMarkAllObjects=0.131283ms, TagPackageExports=1.378607ms, BeginCacheForCookedPlatformData=0.010327ms, SerializeImports=1.688078ms, GatherLocalizableTextData=0.005312ms, MarkNames=0.004128ms, SerializeSummary=0.010621ms, SerializeNames=0.077885ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.011507ms, SortExportsNonSeekfree=0.006784ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=1.677457ms, SortExportsSeekfree=0.005018ms, BuildDependencyMap=0.008259ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018880ms, SerializeExports=3.299162ms, SerializeBulkData=0.021830ms, AsyncWrite=0.832237ms, UnaccountedTime=0.133645ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_101, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/MAT_LevelColorationLitLightmapUV.uasset, FlushAsyncLoading=0.008851ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.107091ms, TagPackageExports=6.719571ms, BeginCacheForCookedPlatformData=0.012390ms, SerializeImports=7.338218ms, GatherLocalizableTextData=0.007965ms, MarkNames=0.008259ms, SerializeSummary=0.012096ms, SerializeNames=0.167571ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.055168ms, SortExportsNonSeekfree=0.110630ms, SortExportsSeekfreeConstructor=0.009738ms, SortExportsSeekfreeInner=7.062968ms, SortExportsSeekfree=0.007965ms, BuildDependencyMap=0.016816ms, SerializeImportMap=0.005607ms, SerializeExportMap=0.005014ms, SerializeDependencyMap=0.006195ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020355ms, SerializeExports=18.195383ms, SerializeBulkData=0.018585ms, AsyncWrite=3.803343ms, UnaccountedTime=0.136591ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_102, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/ShadedLevelColorationLitMaterial.uasset, FlushAsyncLoading=0.011209ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.004128ms, ResetLoadersForSaveUnMarkAllObjects=0.104140ms, TagPackageExports=6.413050ms, BeginCacheForCookedPlatformData=0.015046ms, SerializeImports=7.107221ms, GatherLocalizableTextData=0.008851ms, MarkNames=0.009146ms, SerializeSummary=0.011507ms, SerializeNames=0.207689ms, SerializeGatherableTextData=0.003543ms, BuildExportMap=0.092927ms, SortExportsNonSeekfree=0.169341ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=6.929919ms, SortExportsSeekfree=0.008848ms, BuildDependencyMap=0.020061ms, SerializeImportMap=0.005607ms, SerializeExportMap=0.006195ms, SerializeDependencyMap=0.003543ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018291ms, SerializeExports=18.090357ms, SerializeBulkData=0.023011ms, AsyncWrite=4.366528ms, UnaccountedTime=0.144556ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_103, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/ShadedLevelColorationUnlitMateri.uasset, FlushAsyncLoading=0.010323ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.099126ms, TagPackageExports=1.461506ms, BeginCacheForCookedPlatformData=0.012096ms, SerializeImports=1.695454ms, GatherLocalizableTextData=0.007376ms, MarkNames=0.011802ms, SerializeSummary=0.014160ms, SerializeNames=0.124793ms, SerializeGatherableTextData=0.006195ms, BuildExportMap=0.087027ms, SortExportsNonSeekfree=0.260204ms, SortExportsSeekfreeConstructor=0.023011ms, SortExportsSeekfreeInner=1.895182ms, SortExportsSeekfree=0.005312ms, BuildDependencyMap=0.016224ms, SerializeImportMap=0.004426ms, SerializeExportMap=0.005603ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=3.148705ms, SerializeBulkData=0.013866ms, AsyncWrite=0.476748ms, UnaccountedTime=0.176124ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_104, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorMaterial.uasset, FlushAsyncLoading=0.012096ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.005014ms, ResetLoadersForSaveUnMarkAllObjects=0.109453ms, TagPackageExports=0.489432ms, BeginCacheForCookedPlatformData=0.007965ms, SerializeImports=0.557579ms, GatherLocalizableTextData=0.005901ms, MarkNames=0.007376ms, SerializeSummary=0.010617ms, SerializeNames=0.083786ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.020359ms, SortExportsNonSeekfree=0.010621ms, SortExportsSeekfreeConstructor=0.008848ms, SortExportsSeekfreeInner=0.816014ms, SortExportsSeekfree=0.005312ms, BuildDependencyMap=0.010323ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019766ms, SerializeExports=1.132861ms, SerializeBulkData=0.016224ms, AsyncWrite=0.224210ms, UnaccountedTime=0.096176ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_105, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_ColorOnly.uasset, FlushAsyncLoading=0.008851ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.076115ms, TagPackageExports=0.152819ms, BeginCacheForCookedPlatformData=0.005603ms, SerializeImports=0.185862ms, GatherLocalizableTextData=0.004128ms, MarkNames=0.004131ms, SerializeSummary=0.008557ms, SerializeNames=0.046317ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.015933ms, SortExportsNonSeekfree=0.010327ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.434853ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002950ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012390ms, SerializeExports=0.255484ms, SerializeBulkData=0.010621ms, AsyncWrite=0.080243ms, UnaccountedTime=0.087030ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_106, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_AlphaAsColor.uasset, FlushAsyncLoading=0.006784ms, FlushStreamingFunc=0.002950ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.066970ms, TagPackageExports=0.152230ms, BeginCacheForCookedPlatformData=0.005309ms, SerializeImports=0.177599ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.004131ms, SerializeSummary=0.007376ms, SerializeNames=0.047792ms, SerializeGatherableTextData=0.002656ms, BuildExportMap=0.014752ms, SortExportsNonSeekfree=0.009440ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.417449ms, SortExportsSeekfree=0.003539ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.013273ms, SerializeExports=0.241030ms, SerializeBulkData=0.010028ms, AsyncWrite=0.072278ms, UnaccountedTime=0.077002ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_107, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_RedOnly.uasset, FlushAsyncLoading=0.007078ms, FlushStreamingFunc=0.003248ms, BlockTillAllRequestsFinished=0.002652ms, ResetLoadersForSaveUnMarkAllObjects=0.071395ms, TagPackageExports=0.152227ms, BeginCacheForCookedPlatformData=0.005312ms, SerializeImports=0.178482ms, GatherLocalizableTextData=0.003543ms, MarkNames=0.003833ms, SerializeSummary=0.007376ms, SerializeNames=0.046611ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.014454ms, SortExportsNonSeekfree=0.010032ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.419807ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.009734ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012390ms, SerializeExports=0.247519ms, SerializeBulkData=0.010032ms, AsyncWrite=0.079654ms, UnaccountedTime=0.086438ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_108, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_GreenOnly.uasset, FlushAsyncLoading=0.008263ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.072572ms, TagPackageExports=0.153705ms, BeginCacheForCookedPlatformData=0.005309ms, SerializeImports=0.180550ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.004131ms, SerializeSummary=0.008263ms, SerializeNames=0.044841ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.015635ms, SortExportsNonSeekfree=0.010327ms, SortExportsSeekfreeConstructor=0.012096ms, SortExportsSeekfreeInner=0.495035ms, SortExportsSeekfree=0.007376ms, BuildDependencyMap=0.011802ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.004128ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018291ms, SerializeExports=0.266399ms, SerializeBulkData=0.010327ms, AsyncWrite=0.081129ms, UnaccountedTime=0.114467ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_109, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/VertexColorViewMode_BlueOnly.uasset, FlushAsyncLoading=0.009440ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.088502ms, TagPackageExports=0.185564ms, BeginCacheForCookedPlatformData=0.008557ms, SerializeImports=0.209164ms, GatherLocalizableTextData=0.004720ms, MarkNames=0.007376ms, SerializeSummary=0.011209ms, SerializeNames=0.048384ms, SerializeGatherableTextData=0.002362ms, BuildExportMap=0.015929ms, SortExportsNonSeekfree=0.010032ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.429839ms, SortExportsSeekfree=0.003539ms, BuildDependencyMap=0.007376ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010327ms, SerializeExports=0.275545ms, SerializeBulkData=0.010621ms, AsyncWrite=0.071689ms, UnaccountedTime=0.078768ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_110, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/BoneWeightMaterial.uasset, FlushAsyncLoading=0.007078ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.095583ms, TagPackageExports=0.920746ms, BeginCacheForCookedPlatformData=0.006784ms, SerializeImports=0.990368ms, GatherLocalizableTextData=0.004128ms, MarkNames=0.005018ms, SerializeSummary=0.008553ms, SerializeNames=0.068150ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.027142ms, SortExportsNonSeekfree=0.013866ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=1.343798ms, SortExportsSeekfree=0.005309ms, BuildDependencyMap=0.009444ms, SerializeImportMap=0.004128ms, SerializeExportMap=0.003837ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018880ms, SerializeExports=2.009645ms, SerializeBulkData=0.017408ms, AsyncWrite=0.440456ms, UnaccountedTime=0.135120ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId7310D18A4CDEDF5DC881619867083B6D_163, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__0CF773674540940F3B26ED33054647E44CAC1F0D, StartTime=2015.11.25-16.58.56, HierarchicalDDC, Duration=0.014164ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdC7F5D90A457D50625EB76BB6263AF18D_14, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__0CF773674540940F3B26ED33054647E44CAC1F0D, StartTime=2015.11.25-16.58.56, HierarchicalDDC, DataSize=1909 bytes, Retrieved=true, Duration=0.165209ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionIdEBC1C2A543C97F2A7DCBC48BFFD917CD_8, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__C63D40BDCBDD34BF7686F4DE7E8E3F79E3975346, StartTime=2015.11.25-16.58.56, HierarchicalDDC, DataSize=2307 bytes, Retrieved=true, Duration=0.072870ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId4CD8B0A847CF323AFE09B588B3A865FC_19, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__51E0BAA5DE2C6204E477108FEF679A79290291B4, StartTime=2015.11.25-16.58.56, HierarchicalDDC, DataSize=1283 bytes, Retrieved=true, Duration=0.103552ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
DDCTransactionId3563409A43C043EEC7B696AD3B8D3C15_12, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_300F91D746B84377794E1FA74622CC3__377AF1476D1F084F5702571C4DF930106762A4A4, StartTime=2015.11.25-16.58.56, HierarchicalDDC, DataSize=771 bytes, Retrieved=true, Duration=0.062838ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_111, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineDebugMaterials/HeatmapGradient.uasset, FlushAsyncLoading=0.008259ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.084668ms, TagPackageExports=0.048973ms, BeginCacheForCookedPlatformData=0.033334ms, SerializeImports=0.052515ms, GatherLocalizableTextData=0.002652ms, MarkNames=0.003245ms, SerializeSummary=0.009444ms, SerializeNames=0.015341ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.010032ms, SortExportsSeekfreeInner=0.161372ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010028ms, SerializeExports=0.048090ms, SerializeBulkData=0.010915ms, AsyncWrite=0.052512ms, UnaccountedTime=0.119481ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
SavePackageTransactionId85DC8A1E49374A060D1BB4809A420DAE_112, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/EditorMaterials/PhAT_JointLimitMaterial.uasset, FlushAsyncLoading=0.006489ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.097647ms, TagPackageExports=0.161372ms, BeginCacheForCookedPlatformData=0.005607ms, SerializeImports=0.192642ms, GatherLocalizableTextData=0.003543ms, MarkNames=0.004720ms, SerializeSummary=0.007670ms, SerializeNames=0.056643ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.020653ms, SortExportsNonSeekfree=0.022419ms, SortExportsSeekfreeConstructor=0.007968ms, SortExportsSeekfreeInner=0.465829ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.008263ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.251058ms, SerializeBulkData=0.010032ms, AsyncWrite=0.075523ms, UnaccountedTime=0.078473ms, RunGuid=RunID8437F7794ED9FC232477C9AD63D03CB5
