DDCTransactionId0A855BE446F765509920C7AD9372958E_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.12-19.05.59, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.131680ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/PowerUps/SpeedPickup.uasset, AllOfLoadPackage_Duration=745.995164ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.056937ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.044253ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.035401ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.107680ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=13.341192ms, SaveCookedPackage_HitCount=2, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_184, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/PowerUps/SpeedPickup.uasset, FlushAsyncLoading=0.011802ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.154883ms, TagPackageExports=1.517855ms, BeginCacheForCookedPlatformData=0.008851ms, SerializeImports=0.182319ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.015341ms, SerializeSummary=0.010621ms, SerializeNames=0.069920ms, SerializeGatherableTextData=0.002358ms, BuildExportMap=0.113875ms, SortExportsNonSeekfree=0.182323ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=5.190208ms, SortExportsSeekfree=0.008259ms, BuildDependencyMap=0.035405ms, SerializeImportMap=0.011209ms, SerializeExportMap=0.014458ms, SerializeDependencyMap=0.006489ms, SerializeStringAssetReferenceMap=0.003833ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027735ms, SerializeExports=0.147801ms, SerializeBulkData=0.015341ms, AsyncWrite=0.116531ms, UnaccountedTime=0.165798ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_185, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cone.uasset, FlushAsyncLoading=0.011504ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.125382ms, TagPackageExports=0.055168ms, BeginCacheForCookedPlatformData=0.003837ms, SerializeImports=0.073161ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.004426ms, SerializeSummary=0.007670ms, SerializeNames=0.035107ms, SerializeGatherableTextData=0.002950ms, BuildExportMap=0.017110ms, SortExportsNonSeekfree=0.007082ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=0.699479ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.007965ms, SerializeImportMap=0.003837ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012979ms, SerializeExports=0.085261ms, SerializeBulkData=0.010028ms, AsyncWrite=0.059590ms, UnaccountedTime=0.066087ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_216, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufB8C4038E__9EDB7C539C52065ED414AA6ED8C2E6CD52941C58, StartTime=2015.11.12-19.06.07, HierarchicalDDC, DataSize=308992 bytes, Retrieved=true, Duration=0.656407ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_217, CachedDataProbablyExists, Parent=DDCTransactionId0A855BE446F765509920C7AD9372958E_216, StartTime=2015.11.12-19.06.07, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.114761ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_218, GetCachedData, Parent=DDCTransactionId0A855BE446F765509920C7AD9372958E_216, StartTime=2015.11.12-19.06.07, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.322744ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_219, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufB8C4038E__C47ADB01FD7FECE7630730CF1C017AC65FD4E6B3, StartTime=2015.11.12-19.06.07, HierarchicalDDC, Retrieved=false, Duration=0.714231ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_220, CachedDataProbablyExists, Parent=DDCTransactionId0A855BE446F765509920C7AD9372958E_219, StartTime=2015.11.12-19.06.07, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.696827ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_221, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufC8F0F178__92683AB489F6BAF948F8AFFC3295339026D7CAC6, StartTime=2015.11.12-19.06.07, HierarchicalDDC, DataSize=305183 bytes, Retrieved=true, Duration=0.706859ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_222, CachedDataProbablyExists, Parent=DDCTransactionId0A855BE446F765509920C7AD9372958E_221, StartTime=2015.11.12-19.06.07, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090275ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_223, GetCachedData, Parent=DDCTransactionId0A855BE446F765509920C7AD9372958E_221, StartTime=2015.11.12-19.06.07, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.386469ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_224, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufC8F0F178__DB0D0D2152C9410AF38A5E0F1DF81505AFCC0719, StartTime=2015.11.12-19.06.07, HierarchicalDDC, Retrieved=false, Duration=0.684731ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
DDCTransactionId0A855BE446F765509920C7AD9372958E_225, CachedDataProbablyExists, Parent=DDCTransactionId0A855BE446F765509920C7AD9372958E_224, StartTime=2015.11.12-19.06.07, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.666145ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/MineBlocks/MineBLock.uasset, AllOfLoadPackage_Duration=123.507369ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.191171ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045430ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.307996ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=32.441087ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_186, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/MineBlocks/MineBLock.uasset, FlushAsyncLoading=0.011802ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.255778ms, TagPackageExports=8.809164ms, BeginCacheForCookedPlatformData=0.016518ms, SerializeImports=0.272889ms, GatherLocalizableTextData=0.004724ms, MarkNames=0.025664ms, SerializeSummary=0.012096ms, SerializeNames=0.088800ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.223622ms, SortExportsNonSeekfree=0.454031ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=3.754076ms, SortExportsSeekfree=0.007670ms, BuildDependencyMap=0.043366ms, SerializeImportMap=0.010621ms, SerializeExportMap=0.010621ms, SerializeDependencyMap=0.004720ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.028323ms, SerializeExports=0.112988ms, SerializeBulkData=0.010621ms, AsyncWrite=0.070509ms, UnaccountedTime=0.118300ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/Core/SpawnPoint.uasset, AllOfLoadPackage_Duration=0.046905ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.040121ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.064015ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076998ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=9.921961ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_187, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Core/SpawnPoint.uasset, FlushAsyncLoading=0.015341ms, FlushStreamingFunc=0.005018ms, BlockTillAllRequestsFinished=0.004128ms, ResetLoadersForSaveUnMarkAllObjects=0.092048ms, TagPackageExports=1.775403ms, BeginCacheForCookedPlatformData=0.009734ms, SerializeImports=0.105616ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.011504ms, SerializeSummary=0.010327ms, SerializeNames=0.036288ms, SerializeGatherableTextData=0.001475ms, BuildExportMap=0.097353ms, SortExportsNonSeekfree=0.032451ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=3.943473ms, SortExportsSeekfree=0.011802ms, BuildDependencyMap=0.033338ms, SerializeImportMap=0.009146ms, SerializeExportMap=0.007670ms, SerializeDependencyMap=0.004720ms, SerializeStringAssetReferenceMap=0.002656ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022124ms, SerializeExports=0.082310ms, SerializeBulkData=0.013277ms, AsyncWrite=0.094108ms, UnaccountedTime=0.150755ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/Core/SideScrollerGameMode.uasset, AllOfLoadPackage_Duration=7.151179ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.007965ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041008ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.026256ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=7.980466ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_188, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Core/SideScrollerGameMode.uasset, FlushAsyncLoading=0.011507ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003248ms, ResetLoadersForSaveUnMarkAllObjects=0.104729ms, TagPackageExports=0.521585ms, BeginCacheForCookedPlatformData=0.010621ms, SerializeImports=0.108566ms, GatherLocalizableTextData=0.007082ms, MarkNames=0.015046ms, SerializeSummary=0.014454ms, SerializeNames=0.046317ms, SerializeGatherableTextData=0.005018ms, BuildExportMap=0.071686ms, SortExportsNonSeekfree=0.028323ms, SortExportsSeekfreeConstructor=0.014752ms, SortExportsSeekfreeInner=5.089015ms, SortExportsSeekfree=0.008851ms, BuildDependencyMap=0.014458ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.003539ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015929ms, SerializeExports=0.029206ms, SerializeBulkData=0.009146ms, AsyncWrite=0.072870ms, UnaccountedTime=0.088505ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/Core/Camera.uasset, AllOfLoadPackage_Duration=0.114173ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.114761ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059593ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.158716ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=15.283279ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_189, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Core/Camera.uasset, FlushAsyncLoading=0.017405ms, FlushStreamingFunc=0.006199ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.277609ms, TagPackageExports=3.835793ms, BeginCacheForCookedPlatformData=0.016522ms, SerializeImports=0.367295ms, GatherLocalizableTextData=0.006489ms, MarkNames=0.031564ms, SerializeSummary=0.015046ms, SerializeNames=0.164621ms, SerializeGatherableTextData=0.005309ms, BuildExportMap=0.171993ms, SortExportsNonSeekfree=0.154588ms, SortExportsSeekfreeConstructor=0.009738ms, SortExportsSeekfreeInner=4.478924ms, SortExportsSeekfree=0.009440ms, BuildDependencyMap=0.025667ms, SerializeImportMap=0.009444ms, SerializeExportMap=0.007670ms, SerializeDependencyMap=0.003539ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024486ms, SerializeExports=0.097059ms, SerializeBulkData=0.011209ms, AsyncWrite=0.069033ms, UnaccountedTime=0.096172ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/Character/SideScrollerCharacter.uasset, AllOfLoadPackage_Duration=0.050742ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.150163ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.061952ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.229228ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=25.012299ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_190, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/SideScrollerCharacter.uasset, FlushAsyncLoading=0.011209ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003837ms, ResetLoadersForSaveUnMarkAllObjects=0.261679ms, TagPackageExports=5.277529ms, BeginCacheForCookedPlatformData=0.014164ms, SerializeImports=0.329826ms, GatherLocalizableTextData=0.005312ms, MarkNames=0.018585ms, SerializeSummary=0.011209ms, SerializeNames=0.084963ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.163734ms, SortExportsNonSeekfree=0.296783ms, SortExportsSeekfreeConstructor=0.014752ms, SortExportsSeekfreeInner=9.480618ms, SortExportsSeekfree=0.011802ms, BuildDependencyMap=0.037763ms, SerializeImportMap=0.009142ms, SerializeExportMap=0.007670ms, SerializeDependencyMap=0.007670ms, SerializeStringAssetReferenceMap=0.003245ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.031568ms, SerializeExports=0.192054ms, SerializeBulkData=0.012394ms, AsyncWrite=0.073459ms, UnaccountedTime=0.110339ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/Character/MineCont.uasset, AllOfLoadPackage_Duration=0.044841ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=1.008365ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.070807ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=1.573022ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=149.671704ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_191, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Character/MineCont.uasset, FlushAsyncLoading=0.015341ms, FlushStreamingFunc=0.005309ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.122134ms, TagPackageExports=61.501297ms, BeginCacheForCookedPlatformData=0.046317ms, SerializeImports=2.653960ms, GatherLocalizableTextData=0.010621ms, MarkNames=0.107974ms, SerializeSummary=0.020359ms, SerializeNames=0.374079ms, SerializeGatherableTextData=0.006195ms, BuildExportMap=0.898913ms, SortExportsNonSeekfree=7.120788ms, SortExportsSeekfreeConstructor=0.033043ms, SortExportsSeekfreeInner=5.188439ms, SortExportsSeekfree=0.012390ms, BuildDependencyMap=0.107385ms, SerializeImportMap=0.019766ms, SerializeExportMap=0.043072ms, SerializeDependencyMap=0.013571ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019766ms, SerializeExports=0.428066ms, SerializeBulkData=0.015639ms, AsyncWrite=0.100896ms, UnaccountedTime=0.205625ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/AI/patrollingai.uasset, AllOfLoadPackage_Duration=327.759013ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=1.067955ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.065196ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=1.516085ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=202.355582ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_192, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/AI/patrollingai.uasset, FlushAsyncLoading=0.012983ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.299733ms, TagPackageExports=75.702461ms, BeginCacheForCookedPlatformData=0.062246ms, SerializeImports=1.447640ms, GatherLocalizableTextData=0.008851ms, MarkNames=0.090867ms, SerializeSummary=0.020944ms, SerializeNames=0.384700ms, SerializeGatherableTextData=0.007670ms, BuildExportMap=0.597112ms, SortExportsNonSeekfree=3.982712ms, SortExportsSeekfreeConstructor=0.026256ms, SortExportsSeekfreeInner=14.998295ms, SortExportsSeekfree=0.012096ms, BuildDependencyMap=0.125382ms, SerializeImportMap=0.025962ms, SerializeExportMap=0.049267ms, SerializeDependencyMap=0.015635ms, SerializeStringAssetReferenceMap=0.004131ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030089ms, SerializeExports=0.514213ms, SerializeBulkData=0.015341ms, AsyncWrite=0.112403ms, UnaccountedTime=0.192348ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/AI/patrollcontrol.uasset, AllOfLoadPackage_Duration=11.505902ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.020355ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.065200ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.047497ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.048322ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_193, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/AI/patrollcontrol.uasset, FlushAsyncLoading=0.014748ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.005014ms, ResetLoadersForSaveUnMarkAllObjects=0.116829ms, TagPackageExports=1.187436ms, BeginCacheForCookedPlatformData=0.011802ms, SerializeImports=0.153113ms, GatherLocalizableTextData=0.007078ms, MarkNames=0.014164ms, SerializeSummary=0.013571ms, SerializeNames=0.045724ms, SerializeGatherableTextData=0.004426ms, BuildExportMap=0.118598ms, SortExportsNonSeekfree=0.046022ms, SortExportsSeekfreeConstructor=0.018291ms, SortExportsSeekfreeInner=3.410675ms, SortExportsSeekfree=0.011209ms, BuildDependencyMap=0.023898ms, SerializeImportMap=0.007082ms, SerializeExportMap=0.006784ms, SerializeDependencyMap=0.003833ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017114ms, SerializeExports=0.056345ms, SerializeBulkData=0.013866ms, AsyncWrite=0.088800ms, UnaccountedTime=0.122137ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/MineRush/Blueprints/SpawnPoint.uasset, AllOfLoadPackage_Duration=1.748852ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003833ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.067264ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.013571ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.064416ms, SaveCookedPackage_HitCount=1, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
SavePackageTransactionId39F3689E4CA4733272D922A829C319F3_194, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/SpawnPoint.uasset, FlushAsyncLoading=0.012979ms, FlushStreamingFunc=0.005607ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.108272ms, TagPackageExports=0.025079ms, BeginCacheForCookedPlatformData=0.005901ms, RunGuid=RunID6CA7BDCE47FA383AE31F4B8780F9B652
