DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.25-16.39.43, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.998627ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_237, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_236, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115942ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_238, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_236, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.198249ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_239, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf09DC5151__210C49327990232EFED4511C9521D845FEB7685B, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=75421 bytes, Retrieved=true, Duration=0.292953ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_240, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_239, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065494ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_241, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_239, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.156064ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_242, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF808E2BF__E864C8E2A517A7E06235760B5433DE2E34CA8011, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=139662 bytes, Retrieved=true, Duration=0.424527ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_243, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_242, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.071395ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_244, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_242, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.238668ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_245, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF808E2BF__0FCBA41E9D24043052C596E6C21436D8ACF28D59, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=132697 bytes, Retrieved=true, Duration=0.452556ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_246, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_245, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.111517ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_247, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_245, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.221264ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_248, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_75__ACB729BCB0F31BFC3FD2E9757DA4AA2C54DE1D28, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=81613 bytes, Retrieved=true, Duration=0.454031ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_249, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_248, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138950ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_250, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_248, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.230409ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_251, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_6E3FDECD430FF5ACF__D440C8B152EE0058080387A7F118ECFB8FEF1D6C, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=2269 bytes, Retrieved=true, Duration=0.209462ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_252, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_251, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064019ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_253, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_251, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.112988ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_254, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_CB__7FBF37923F5DC555F76777D01C31AB139323B4ED, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=219313 bytes, Retrieved=true, Duration=0.466418ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_255, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_254, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.067264ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_256, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_254, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.238668ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_257, GetCachedData, CacheKey=STATICMESH_46A8778361B442A9523C54440EA1E9D_8C68575CEF434CA8A9E1DA4AED8A47BB_70__AE4BAC871ABD901FB8D57505725AF0C2AED3BF90, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=37497 bytes, Retrieved=true, Duration=0.280265ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_258, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE00E67C0__C08A1973F3D0A6F310BEBD500428A54AD81CE26F, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=500487 bytes, Retrieved=true, Duration=1.235232ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_259, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE00E67C0__D868F222013716FCAE9C4BA9F9B54A7BED6D3F0D, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=376635 bytes, Retrieved=true, Duration=1.166195ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_260, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf0946E40A__5F0F47A29986B0514A0C9A6D4EBBE2B8D5862373, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=102004 bytes, Retrieved=true, Duration=0.406530ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_261, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_260, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113875ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_262, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_260, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.200316ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_263, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf0946E40A__5A3874DE5147AE126C73346C4BB77CD4CE6871FB, StartTime=2015.11.25-16.39.51, HierarchicalDDC, Retrieved=false, Duration=0.173174ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_264, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_263, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.151344ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_265, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_326594F3485401F67D9517B6A3759FD__A6B4C0977549B95F9A4C3F70F63D57858C136D2D, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=79748 bytes, Retrieved=true, Duration=0.514213ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_266, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_265, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.143670ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_267, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_265, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.258137ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_268, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_326594F3485401F67__D12E3DF84676B65CF0D7034EE8179430BE056A65, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=2341 bytes, Retrieved=true, Duration=0.292361ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_269, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_268, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089392ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_270, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_268, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.159901ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_271, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_4AD4ABB94F54AE737__E0B8FA6992DDD675F35BB3056DAF33A813DC104E, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=393 bytes, Retrieved=true, Duration=0.122432ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_272, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6E3FDECD430FF5ACFAA179BC1C82815__8A529FB43A4EF77F18C0AABAACE39D51BBEB7B2B, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=24686 bytes, Retrieved=true, Duration=0.303868ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_273, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_272, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.082012ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_274, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_272, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.169337ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_275, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufE48BABFA__0E31DC44F6522506E7E2454EE4C8046E8366B9FB, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=98912 bytes, Retrieved=true, Duration=0.397384ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_276, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_275, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073459ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_277, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_275, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.228934ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_278, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufE48BABFA__19A0A8960854EF7B581476E26A369B749D0C3F22, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=64864 bytes, Retrieved=true, Duration=0.356086ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_279, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_278, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.100601ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_280, GetCachedData, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_278, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.180844ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_281, GetCachedData, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_05A1D3A745BE299E3E27C8974CF8CEB__A39BD7F1F58A0C8C25129C734ECF1023B5025CED, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=36220 bytes, Retrieved=true, Duration=0.274364ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_282, GetCachedData, CacheKey=NavCollision_B89838347A4348138EE337A847529C5C_NavCollision_X_05A1D3A745BE299E3__02B5269A72B82B77C8858C58BDE7E4A854A80CE3, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=6697 bytes, Retrieved=true, Duration=0.115059ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Maps/MineRush.umap, AllOfLoadPackage_Duration=1335.908033ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=1.386277ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=1.353826ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.213001ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=3.331609ms, SavePackageCacheForCookedPlatformData_HitCount=18, SaveCookedPackage_Duration=758.714676ms, SaveCookedPackage_HitCount=17, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_283, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_965872EA4E8A5857EADA17B9E52F1__A96EB2FCD61C81C861D05478E159013C9205CF09, StartTime=2015.11.25-16.39.51, HierarchicalDDC, Duration=0.099719ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_284, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_283, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083786ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_13, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_965872EA4E8A5857EADA17B9E52F1__A96EB2FCD61C81C861D05478E159013C9205CF09, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.286166ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_285, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_727416A5454B600AE63D78B14F6B157A__D058EA771567AE02E97098FB05439C50D89F2A03, StartTime=2015.11.25-16.39.51, HierarchicalDDC, Duration=0.086144ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_14, CachedDataProbablyExists, Parent=DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_13, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.069328ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_286, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_285, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066675ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_15, GetCachedData, Parent=DDCTransactionId95B27A054A8F15D1FF5443B5D6BB743A_13, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.182614ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_24, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_727416A5454B600AE63D78B14F6B157A__D058EA771567AE02E97098FB05439C50D89F2A03, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.289705ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_287, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8FAC77B34C5C18F45F184CB6ECA70AF2_0__77C5B5CE82239CE3FF6D30D8D5CA229CE882BE22, StartTime=2015.11.25-16.39.51, HierarchicalDDC, Duration=0.101779ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_25, CachedDataProbablyExists, Parent=DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_24, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.083782ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_288, CachedDataProbablyExists, Parent=DDCTransactionId60BEA9EC42E86A80BBF1EF820E18639C_287, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078768ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_26, GetCachedData, Parent=DDCTransactionIdA55BA7484FFA7E523ADD7F906D4E30A4_24, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.166092ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_20, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_8FAC77B34C5C18F45F184CB6ECA70AF2_0__77C5B5CE82239CE3FF6D30D8D5CA229CE882BE22, StartTime=2015.11.25-16.39.51, HierarchicalDDC, DataSize=3250 bytes, Retrieved=true, Duration=0.223029ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_21, CachedDataProbablyExists, Parent=DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_20, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066675ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_22, GetCachedData, Parent=DDCTransactionId1E7C65784AF177B0A1C8528AA8BF553F_20, StartTime=2015.11.25-16.39.51, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.122432ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
SavePackageTransactionId3B7B0995460A0F3A1862BA841A87ECDB_178, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Maps/MineRush.umap, FlushAsyncLoading=0.014454ms, FlushStreamingFunc=0.005901ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.176717ms, TagPackageExports=25.137398ms, BeginCacheForCookedPlatformData=0.249289ms, SerializeImports=30.267715ms, GatherLocalizableTextData=0.011802ms, MarkNames=0.336319ms, SerializeSummary=0.019468ms, SerializeNames=0.510968ms, SerializeGatherableTextData=0.004131ms, BuildExportMap=1.382146ms, SortExportsNonSeekfree=56.004883ms, SortExportsSeekfreeConstructor=0.030387ms, SortExportsSeekfreeInner=116.372154ms, SortExportsSeekfree=0.009734ms, BuildDependencyMap=0.900388ms, SerializeImportMap=0.035994ms, SerializeExportMap=0.269055ms, SerializeDependencyMap=0.123609ms, SerializeStringAssetReferenceMap=0.003543ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018287ms, SerializeExports=13.165664ms, SerializeBulkData=0.017405ms, AsyncWrite=0.317730ms, UnaccountedTime=0.560824ms, RunGuid=RunID0C4041464C1BD735962C4BB99B47DFC5
