DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.26-10.52.41, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.898618ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/M_MR_Watch_Master_Green.uasset, AllOfLoadPackage_Duration=11.511214ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009440ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050154ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.020355ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.051156ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_312, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/M_MR_Watch_Master_Green.uasset, FlushAsyncLoading=0.015341ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.250466ms, TagPackageExports=0.312421ms, BeginCacheForCookedPlatformData=0.007670ms, SerializeImports=0.380568ms, GatherLocalizableTextData=0.004720ms, MarkNames=0.008557ms, SerializeSummary=0.012096ms, SerializeNames=0.087325ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.073165ms, SortExportsNonSeekfree=0.068150ms, SortExportsSeekfreeConstructor=0.009440ms, SortExportsSeekfreeInner=0.794180ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.012390ms, SerializeImportMap=0.004720ms, SerializeExportMap=0.003833ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.021242ms, SerializeExports=0.477042ms, SerializeBulkData=0.010621ms, AsyncWrite=0.098832ms, UnaccountedTime=0.096172ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, AllOfLoadPackage_Duration=0.332769ms, AllOfLoadPackage_HitCount=14, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=14, CacheForCookedPlatformData_Duration=1.441151ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051923ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072278ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.008762ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_454, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__6569745CA631A9E5DFDCBA9FC53A8671E25127CD, StartTime=2015.11.26-10.52.52, HierarchicalDDC, Duration=0.009440ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId0C19820B4BF98B75F79826B615EA8947_63, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__6569745CA631A9E5DFDCBA9FC53A8671E25127CD, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=6899 bytes, Retrieved=true, Duration=0.171993ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId3B3A869F47CE989AB791928D49A88507_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__4EE83C895828B45CA36D4968CBC323543A9A22B2, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.711575ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId80640CA248685C59D3F1A6B80CBDB801_60, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__349CA13B15B01E106858DDDD0E3E3396DA218D6D, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.400040ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionIdC0BFD1B4443EC2BDDF82BF94CBD30BBB_58, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_49EBE4F9430B027F3639729C4CE02__AC9285A4DAFDC0716DEF13130A9B06B3FE11A1AD, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.143673ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_313, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Mannequin/Character/Textures/UE4_LOGO_CARD.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.146918ms, TagPackageExports=0.047199ms, BeginCacheForCookedPlatformData=0.032157ms, SerializeImports=0.062250ms, GatherLocalizableTextData=0.005607ms, MarkNames=0.005603ms, SerializeSummary=0.012096ms, SerializeNames=0.025373ms, SerializeGatherableTextData=0.005603ms, BuildExportMap=0.015933ms, SortExportsNonSeekfree=0.007078ms, SortExportsSeekfreeConstructor=0.012983ms, SortExportsSeekfreeInner=0.243388ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.008557ms, SerializeImportMap=0.007078ms, SerializeExportMap=0.004131ms, SerializeDependencyMap=0.003245ms, SerializeStringAssetReferenceMap=0.002950ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016816ms, SerializeExports=0.077885ms, SerializeBulkData=0.114467ms, AsyncWrite=0.196185ms, UnaccountedTime=0.139248ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_on.uasset, AllOfLoadPackage_Duration=0.564955ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.267580ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.037171ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.071391ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.609012ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_455, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BBBF743419EE004ACC16E9959BCC__756112131578C37DFF9953878E2BB3763ED27608, StartTime=2015.11.26-10.52.52, HierarchicalDDC, Duration=0.010621ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId80640CA248685C59D3F1A6B80CBDB801_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7BBBF743419EE004ACC16E9959BCC__756112131578C37DFF9953878E2BB3763ED27608, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=0.096470ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_314, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton1_on.uasset, FlushAsyncLoading=0.014454ms, FlushStreamingFunc=0.003248ms, BlockTillAllRequestsFinished=0.002947ms, ResetLoadersForSaveUnMarkAllObjects=0.112992ms, TagPackageExports=0.051036ms, BeginCacheForCookedPlatformData=0.033043ms, SerializeImports=0.053398ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.007082ms, SerializeNames=0.013866ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007965ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.142198ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.005901ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001773ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.046611ms, SerializeBulkData=0.007965ms, AsyncWrite=0.054285ms, UnaccountedTime=0.129215ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/Textures/T_MR_rock_Normal.uasset, AllOfLoadPackage_Duration=0.336014ms, AllOfLoadPackage_HitCount=13, ResolveRedirectors_Duration=0.001181ms, ResolveRedirectors_HitCount=13, CacheForCookedPlatformData_Duration=1.459736ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046320ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072576ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.097268ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_456, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2388A7C346CEFFC4C910E4A5BE73DA8__1BB007745FE069F014D1F7596BB920E5E2FB5D4E, StartTime=2015.11.26-10.52.52, HierarchicalDDC, Duration=0.105616ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_457, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_456, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.084374ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId0C19820B4BF98B75F79826B615EA8947_64, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_2388A7C346CEFFC4C910E4A5BE73DA8__1BB007745FE069F014D1F7596BB920E5E2FB5D4E, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=459980 bytes, Retrieved=true, Duration=0.825748ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId0C19820B4BF98B75F79826B615EA8947_65, CachedDataProbablyExists, Parent=DDCTransactionId0C19820B4BF98B75F79826B615EA8947_64, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.070803ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId0C19820B4BF98B75F79826B615EA8947_66, GetCachedData, Parent=DDCTransactionId0C19820B4BF98B75F79826B615EA8947_64, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.440456ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_315, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/Textures/T_MR_rock_Normal.uasset, FlushAsyncLoading=0.017110ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.317141ms, TagPackageExports=0.054281ms, BeginCacheForCookedPlatformData=0.033043ms, SerializeImports=0.051331ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.004131ms, SerializeSummary=0.009440ms, SerializeNames=0.020061ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.004426ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.160195ms, SortExportsSeekfree=0.003245ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022423ms, SerializeExports=0.151932ms, SerializeBulkData=0.011507ms, AsyncWrite=0.183500ms, UnaccountedTime=0.152227ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/surface-Recovered_Sprite.uasset, AllOfLoadPackage_Duration=0.030387ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003245ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.036288ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.010032ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.847681ms, SaveCookedPackage_HitCount=1, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_316, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/surface-Recovered_Sprite.uasset, FlushAsyncLoading=0.014160ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.210643ms, TagPackageExports=0.020649ms, BeginCacheForCookedPlatformData=0.003543ms, SerializeImports=0.033632ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.004131ms, SerializeSummary=0.007372ms, SerializeNames=0.032157ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.015046ms, SortExportsNonSeekfree=0.006195ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.467304ms, SortExportsSeekfree=0.004426ms, BuildDependencyMap=0.007078ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015635ms, SerializeExports=0.024486ms, SerializeBulkData=0.007670ms, AsyncWrite=0.054285ms, UnaccountedTime=0.066672ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_458, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufB24C4A3C__65B130759D9A31A3DD0B635030FCD9A6AA11552D, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=98667 bytes, Retrieved=true, Duration=0.401810ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_459, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_458, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.088505ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_460, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_458, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.215363ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_461, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufB24C4A3C__7DBBBADE3BEA2CBA4917241E67350C435E0D2184, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=64706 bytes, Retrieved=true, Duration=0.291180ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_462, CachedDataProbablyExists, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_461, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.078179ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_463, GetCachedData, Parent=DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_461, StartTime=2015.11.26-10.52.52, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.142787ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Materials/SpriteTest_Mat.uasset, AllOfLoadPackage_Duration=18.149950ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.009146ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056345ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.278499ms, SavePackageCacheForCookedPlatformData_HitCount=6, SaveCookedPackage_Duration=13.112269ms, SaveCookedPackage_HitCount=5, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_317, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Materials/SpriteTest_Mat.uasset, FlushAsyncLoading=0.015635ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.228342ms, TagPackageExports=0.285871ms, BeginCacheForCookedPlatformData=0.006784ms, SerializeImports=0.355788ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.007670ms, SerializeSummary=0.011209ms, SerializeNames=0.081129ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.061363ms, SortExportsNonSeekfree=0.025664ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.740785ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.011213ms, SerializeImportMap=0.004422ms, SerializeExportMap=0.003543ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017110ms, SerializeExports=0.479106ms, SerializeBulkData=0.011213ms, AsyncWrite=0.101190ms, UnaccountedTime=0.091158ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId8B6EAF38418302DA1FEA2FADA2F59A3D_464, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F1C25F0F47FCEF77B75CC5A627AFC__1F3107EBF73F58FFC5C68C84E3B78A6AE11AC4A9, StartTime=2015.11.26-10.52.52, HierarchicalDDC, Duration=0.009440ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId3B3A869F47CE989AB791928D49A88507_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F1C25F0F47FCEF77B75CC5A627AFC__1F3107EBF73F58FFC5C68C84E3B78A6AE11AC4A9, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=3565 bytes, Retrieved=true, Duration=0.115056ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
DDCTransactionId0C19820B4BF98B75F79826B615EA8947_67, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F1C25F0F47FCEF77B75CC5A627AFC__6EC77340E1EF30BC4D1B3FE1DD28BD05B871DB3D, StartTime=2015.11.26-10.52.52, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.053398ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_318, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/ExampleContent/Textures/flipbook.uasset, FlushAsyncLoading=0.013277ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003833ms, ResetLoadersForSaveUnMarkAllObjects=0.123024ms, TagPackageExports=0.046909ms, BeginCacheForCookedPlatformData=0.032157ms, SerializeImports=0.048086ms, GatherLocalizableTextData=0.002656ms, MarkNames=0.003245ms, SerializeSummary=0.007376ms, SerializeNames=0.012685ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.007968ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.008557ms, SortExportsSeekfreeInner=0.143081ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.005309ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.043958ms, SerializeBulkData=0.010327ms, AsyncWrite=0.053398ms, UnaccountedTime=0.129808ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_319, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Utility/Sign.uasset, FlushAsyncLoading=0.009734ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002362ms, ResetLoadersForSaveUnMarkAllObjects=0.177305ms, TagPackageExports=0.052217ms, BeginCacheForCookedPlatformData=0.003837ms, SerializeImports=0.082601ms, GatherLocalizableTextData=0.003248ms, MarkNames=0.006489ms, SerializeSummary=0.007078ms, SerializeNames=0.045139ms, SerializeGatherableTextData=0.002358ms, BuildExportMap=0.036880ms, SortExportsNonSeekfree=0.054576ms, SortExportsSeekfreeConstructor=0.007670ms, SortExportsSeekfreeInner=0.193235ms, SortExportsSeekfree=0.003837ms, BuildDependencyMap=0.009146ms, SerializeImportMap=0.003245ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014160ms, SerializeExports=0.049271ms, SerializeBulkData=0.008259ms, AsyncWrite=0.052515ms, UnaccountedTime=0.060476ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_320, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Utility/Round.uasset, FlushAsyncLoading=0.015043ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.002656ms, ResetLoadersForSaveUnMarkAllObjects=0.181731ms, TagPackageExports=0.083487ms, BeginCacheForCookedPlatformData=0.004426ms, SerializeImports=0.140723ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.007965ms, SerializeSummary=0.007670ms, SerializeNames=0.057530ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.092342ms, SortExportsNonSeekfree=0.061952ms, SortExportsSeekfreeConstructor=0.008259ms, SortExportsSeekfreeInner=0.314195ms, SortExportsSeekfree=0.003833ms, BuildDependencyMap=0.012983ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.004426ms, SerializeDependencyMap=0.002652ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015635ms, SerializeExports=0.079062ms, SerializeBulkData=0.008557ms, AsyncWrite=0.059295ms, UnaccountedTime=0.073757ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
SavePackageTransactionId3861C8FF43B798886BB86295719D38A0_321, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions02/Texturing/FlipBook.uasset, FlushAsyncLoading=0.017699ms, FlushStreamingFunc=0.004720ms, BlockTillAllRequestsFinished=0.004131ms, ResetLoadersForSaveUnMarkAllObjects=0.268761ms, TagPackageExports=0.200018ms, BeginCacheForCookedPlatformData=0.005607ms, SerializeImports=0.333957ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.012688ms, SerializeSummary=0.008848ms, SerializeNames=0.071689ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.188515ms, SortExportsNonSeekfree=0.356674ms, SortExportsSeekfreeConstructor=0.008553ms, SortExportsSeekfreeInner=0.636645ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.022717ms, SerializeImportMap=0.005014ms, SerializeExportMap=0.008259ms, SerializeDependencyMap=0.004426ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017405ms, SerializeExports=0.184387ms, SerializeBulkData=0.009146ms, AsyncWrite=0.059299ms, UnaccountedTime=0.070509ms, RunGuid=RunID060B161A4DC21F247DCCFD9AEB3975E6
