DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.26-10.51.30, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.848759ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Obsticles/Stalgmites.uasset, AllOfLoadPackage_Duration=27.546495ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.108272ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.083786ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.165500ms, SavePackageCacheForCookedPlatformData_HitCount=3, SaveCookedPackage_Duration=20.881798ms, SaveCookedPackage_HitCount=2, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_224, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Obsticles/Stalgmites.uasset, FlushAsyncLoading=0.011209ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.194415ms, TagPackageExports=5.941615ms, BeginCacheForCookedPlatformData=0.019472ms, SerializeImports=0.834301ms, GatherLocalizableTextData=0.006195ms, MarkNames=0.043370ms, SerializeSummary=0.015341ms, SerializeNames=0.200018ms, SerializeGatherableTextData=0.004720ms, BuildExportMap=0.271119ms, SortExportsNonSeekfree=1.228742ms, SortExportsSeekfreeConstructor=0.015341ms, SortExportsSeekfreeInner=4.462995ms, SortExportsSeekfree=0.007376ms, BuildDependencyMap=0.035699ms, SerializeImportMap=0.008557ms, SerializeExportMap=0.013866ms, SerializeDependencyMap=0.004720ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.022717ms, SerializeExports=0.198841ms, SerializeBulkData=0.010915ms, AsyncWrite=0.085261ms, UnaccountedTime=0.110630ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_225, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/BasicShapes/Cone.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.124201ms, TagPackageExports=0.056349ms, BeginCacheForCookedPlatformData=0.004128ms, SerializeImports=0.072870ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.004720ms, SerializeSummary=0.007968ms, SerializeNames=0.033334ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.017110ms, SortExportsNonSeekfree=0.007376ms, SortExportsSeekfreeConstructor=0.007965ms, SortExportsSeekfreeInner=0.607140ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.006784ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.002656ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012688ms, SerializeExports=0.082012ms, SerializeBulkData=0.010032ms, AsyncWrite=0.064902ms, UnaccountedTime=0.067264ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Obsticles/Mine_cart_Child.uasset, AllOfLoadPackage_Duration=46.673536ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.028618ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052217ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.058413ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=13.783131ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_226, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Obsticles/Mine_cart_Child.uasset, FlushAsyncLoading=0.012979ms, FlushStreamingFunc=0.003543ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.181139ms, TagPackageExports=1.315773ms, BeginCacheForCookedPlatformData=0.010323ms, SerializeImports=0.129219ms, GatherLocalizableTextData=0.004426ms, MarkNames=0.012390ms, SerializeSummary=0.009440ms, SerializeNames=0.043660ms, SerializeGatherableTextData=0.001773ms, BuildExportMap=0.084668ms, SortExportsNonSeekfree=0.036288ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=9.164658ms, SortExportsSeekfree=0.008557ms, BuildDependencyMap=0.019174ms, SerializeImportMap=0.006195ms, SerializeExportMap=0.004720ms, SerializeDependencyMap=0.002656ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023309ms, SerializeExports=0.070211ms, SerializeBulkData=0.010621ms, AsyncWrite=0.069626ms, UnaccountedTime=0.091750ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Obsticles/Mine_cart.uasset, AllOfLoadPackage_Duration=0.033338ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.138365ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.058118ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.198249ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=25.395241ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_227, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Obsticles/Mine_cart.uasset, FlushAsyncLoading=0.015929ms, FlushStreamingFunc=0.004426ms, BlockTillAllRequestsFinished=0.004426ms, ResetLoadersForSaveUnMarkAllObjects=1.240835ms, TagPackageExports=4.993141ms, BeginCacheForCookedPlatformData=0.015929ms, SerializeImports=0.513326ms, GatherLocalizableTextData=0.005018ms, MarkNames=0.030089ms, SerializeSummary=0.011802ms, SerializeNames=0.193827ms, SerializeGatherableTextData=0.003539ms, BuildExportMap=0.254303ms, SortExportsNonSeekfree=0.847284ms, SortExportsSeekfreeConstructor=0.010327ms, SortExportsSeekfreeInner=9.659402ms, SortExportsSeekfree=0.008259ms, BuildDependencyMap=0.046615ms, SerializeImportMap=0.011507ms, SerializeExportMap=0.017110ms, SerializeDependencyMap=0.005897ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.024781ms, SerializeExports=0.213590ms, SerializeBulkData=0.011802ms, AsyncWrite=0.079948ms, UnaccountedTime=0.117712ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_352, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufF808E2BF__E864C8E2A517A7E06235760B5433DE2E34CA8011, StartTime=2015.11.26-10.51.39, HierarchicalDDC, DataSize=139662 bytes, Retrieved=true, Duration=0.474680ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_353, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_352, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.087325ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_354, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_352, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.266697ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_355, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF808E2BF__0FCBA41E9D24043052C596E6C21436D8ACF28D59, StartTime=2015.11.26-10.51.39, HierarchicalDDC, DataSize=132697 bytes, Retrieved=true, Duration=5.035624ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_356, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_355, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.475563ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_357, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_355, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.442640ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_358, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf09DC5151__75BAAC30D18C46A01540271404BEC301296705D0, StartTime=2015.11.26-10.51.39, HierarchicalDDC, DataSize=82008 bytes, Retrieved=true, Duration=0.372902ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_359, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_358, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089388ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_360, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_358, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.181139ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_361, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBuf09DC5151__210C49327990232EFED4511C9521D845FEB7685B, StartTime=2015.11.26-10.51.39, HierarchicalDDC, DataSize=75421 bytes, Retrieved=true, Duration=4.026666ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_362, CachedDataProbablyExists, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_361, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.447541ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_363, GetCachedData, Parent=DDCTransactionId56E163694D24CBB633DBE3A9AD6FFEFA_361, StartTime=2015.11.26-10.51.39, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=3.496822ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Obsticles/GAs.uasset, AllOfLoadPackage_Duration=52.165844ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000589ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.072278ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052810ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.162847ms, SavePackageCacheForCookedPlatformData_HitCount=4, SaveCookedPackage_Duration=17.813630ms, SaveCookedPackage_HitCount=3, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_228, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Obsticles/GAs.uasset, FlushAsyncLoading=0.012983ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.095882ms, TagPackageExports=3.026564ms, BeginCacheForCookedPlatformData=0.010621ms, SerializeImports=0.249289ms, GatherLocalizableTextData=0.004720ms, MarkNames=0.017405ms, SerializeSummary=0.010032ms, SerializeNames=0.071391ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.117119ms, SortExportsNonSeekfree=0.333957ms, SortExportsSeekfreeConstructor=0.010327ms, SortExportsSeekfreeInner=3.279690ms, SortExportsSeekfree=0.005014ms, BuildDependencyMap=0.023603ms, SerializeImportMap=0.006784ms, SerializeExportMap=0.009146ms, SerializeDependencyMap=0.004422ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012390ms, SerializeExports=0.089683ms, SerializeBulkData=0.010032ms, AsyncWrite=0.064313ms, UnaccountedTime=0.086736ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_229, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Density/ExponentialDensity.uasset, FlushAsyncLoading=0.015046ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.160489ms, TagPackageExports=0.094995ms, BeginCacheForCookedPlatformData=0.004724ms, SerializeImports=0.149865ms, GatherLocalizableTextData=0.003248ms, MarkNames=0.008553ms, SerializeSummary=0.007965ms, SerializeNames=0.045728ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.070211ms, SortExportsNonSeekfree=0.131283ms, SortExportsSeekfreeConstructor=0.008263ms, SortExportsSeekfreeInner=0.297375ms, SortExportsSeekfree=0.004720ms, BuildDependencyMap=0.018585ms, SerializeImportMap=0.003539ms, SerializeExportMap=0.005014ms, SerializeDependencyMap=0.002950ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016224ms, SerializeExports=0.082605ms, SerializeBulkData=0.008851ms, AsyncWrite=0.064313ms, UnaccountedTime=0.123024ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_230, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/Functions/Engine_MaterialFunctions01/Gradient/RadialGradientExponential.uasset, FlushAsyncLoading=0.015933ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.149280ms, TagPackageExports=0.169046ms, BeginCacheForCookedPlatformData=0.005901ms, SerializeImports=0.266988ms, GatherLocalizableTextData=0.004131ms, MarkNames=0.009734ms, SerializeSummary=0.008557ms, SerializeNames=0.059295ms, SerializeGatherableTextData=0.002068ms, BuildExportMap=0.116531ms, SortExportsNonSeekfree=0.269644ms, SortExportsSeekfreeConstructor=0.010028ms, SortExportsSeekfreeInner=0.452556ms, SortExportsSeekfree=0.006784ms, BuildDependencyMap=0.018883ms, SerializeImportMap=0.004426ms, SerializeExportMap=0.006489ms, SerializeDependencyMap=0.005607ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015341ms, SerializeExports=0.147805ms, SerializeBulkData=0.009440ms, AsyncWrite=0.058707ms, UnaccountedTime=0.094406ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/MineBlocks/MineBLock.uasset, AllOfLoadPackage_Duration=0.046022ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.426006ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056054ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.612747ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=52.503638ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_231, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/MineBlocks/MineBLock.uasset, FlushAsyncLoading=0.012394ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.002950ms, ResetLoadersForSaveUnMarkAllObjects=0.217427ms, TagPackageExports=20.144552ms, BeginCacheForCookedPlatformData=0.023305ms, SerializeImports=0.785626ms, GatherLocalizableTextData=0.005014ms, MarkNames=0.050154ms, SerializeSummary=0.012979ms, SerializeNames=0.212118ms, SerializeGatherableTextData=0.002656ms, BuildExportMap=0.619236ms, SortExportsNonSeekfree=2.092250ms, SortExportsSeekfreeConstructor=0.015341ms, SortExportsSeekfreeInner=4.509903ms, SortExportsSeekfree=0.006195ms, BuildDependencyMap=0.066970ms, SerializeImportMap=0.017405ms, SerializeExportMap=0.023600ms, SerializeDependencyMap=0.009440ms, SerializeStringAssetReferenceMap=0.002362ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.025369ms, SerializeExports=0.199135ms, SerializeBulkData=0.010919ms, AsyncWrite=0.079066ms, UnaccountedTime=0.128333ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Core/SpawnPoint.uasset, AllOfLoadPackage_Duration=0.033632ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000298ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.026256ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.071984ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.050448ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.969065ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_232, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Core/SpawnPoint.uasset, FlushAsyncLoading=0.013866ms, FlushStreamingFunc=0.003833ms, BlockTillAllRequestsFinished=0.003543ms, ResetLoadersForSaveUnMarkAllObjects=0.084076ms, TagPackageExports=1.636453ms, BeginCacheForCookedPlatformData=0.007965ms, SerializeImports=0.100307ms, GatherLocalizableTextData=0.003833ms, MarkNames=0.011507ms, SerializeSummary=0.009734ms, SerializeNames=0.036288ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.096176ms, SortExportsNonSeekfree=0.034221ms, SortExportsSeekfreeConstructor=0.009146ms, SortExportsSeekfreeInner=3.279690ms, SortExportsSeekfree=0.005309ms, BuildDependencyMap=0.015046ms, SerializeImportMap=0.005897ms, SerializeExportMap=0.004426ms, SerializeDependencyMap=0.002652ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012096ms, SerializeExports=0.044841ms, SerializeBulkData=0.008851ms, AsyncWrite=0.067264ms, UnaccountedTime=0.107091ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Core/SideScrollerGameMode.uasset, AllOfLoadPackage_Duration=6.926082ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006195ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.059888ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.023305ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.369876ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_233, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Core/SideScrollerGameMode.uasset, FlushAsyncLoading=0.013277ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.069920ms, TagPackageExports=0.284690ms, BeginCacheForCookedPlatformData=0.006489ms, SerializeImports=0.057824ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.007965ms, SerializeSummary=0.009444ms, SerializeNames=0.026550ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.048090ms, SortExportsNonSeekfree=0.015043ms, SortExportsSeekfreeConstructor=0.008263ms, SortExportsSeekfreeInner=3.472038ms, SortExportsSeekfree=0.007082ms, BuildDependencyMap=0.013866ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002362ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015929ms, SerializeExports=0.028912ms, SerializeBulkData=0.009146ms, AsyncWrite=0.072278ms, UnaccountedTime=0.086144ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Content/MineRush/Blueprints/Core/Camera.uasset, AllOfLoadPackage_Duration=0.049859ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.087030ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.056054ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.159018ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=21.626122ms, SaveCookedPackage_HitCount=1, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
SavePackageTransactionId2252C1A14C4FAEA7C99E798CADDB8733_234, Filename=E:/University Work/Junior Senior/MiningRush - V2/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/MineRush/Blueprints/Core/Camera.uasset, FlushAsyncLoading=0.013571ms, FlushStreamingFunc=0.003245ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.545192ms, TagPackageExports=4.908767ms, BeginCacheForCookedPlatformData=0.015046ms, SerializeImports=0.387650ms, GatherLocalizableTextData=0.006784ms, MarkNames=0.034519ms, SerializeSummary=0.015929ms, SerializeNames=0.176419ms, SerializeGatherableTextData=0.004131ms, BuildExportMap=0.263449ms, SortExportsNonSeekfree=0.251647ms, SortExportsSeekfreeConstructor=0.013866ms, SortExportsSeekfreeInner=7.863645ms, SortExportsSeekfree=0.011209ms, BuildDependencyMap=0.038058ms, SerializeImportMap=0.013866ms, SerializeExportMap=0.012979ms, SerializeDependencyMap=0.006195ms, SerializeStringAssetReferenceMap=0.003539ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.030387ms, SerializeExports=0.171404ms, SerializeBulkData=0.014752ms, AsyncWrite=0.105910ms, UnaccountedTime=0.130989ms, RunGuid=RunID5EA4126D464CA3B2DDBD3BBDFCB8D9CA
