DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.17-19.23.34, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.874426ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdECB5AE294C0CC7A204918F95B0DE46A4_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E1EF18F9937084B0C07D23A905483B754F02B379, StartTime=2015.11.17-19.23.45, HierarchicalDDC, DataSize=4358 bytes, Retrieved=true, Duration=0.503886ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_278, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, FlushAsyncLoading=0.015043ms, FlushStreamingFunc=0.004131ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.135414ms, TagPackageExports=0.056349ms, BeginCacheForCookedPlatformData=0.040416ms, SerializeImports=0.055168ms, GatherLocalizableTextData=0.003245ms, MarkNames=0.003543ms, SerializeSummary=0.008848ms, SerializeNames=0.016816ms, SerializeGatherableTextData=0.003837ms, BuildExportMap=0.013277ms, SortExportsNonSeekfree=0.006784ms, SortExportsSeekfreeConstructor=0.011209ms, SortExportsSeekfreeInner=0.162851ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.006493ms, SerializeImportMap=0.002358ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002068ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010915ms, SerializeExports=0.048086ms, SerializeBulkData=0.007968ms, AsyncWrite=0.054874ms, UnaccountedTime=0.124201ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Materials/Textures/T_MR_Gold_Normal.uasset, AllOfLoadPackage_Duration=1.091834ms, AllOfLoadPackage_HitCount=42, ResolveRedirectors_Duration=0.003245ms, ResolveRedirectors_HitCount=42, CacheForCookedPlatformData_Duration=4.709333ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050742ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.074048ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.889281ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_333, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_999EAAD7467F34D6CAAFE0A28D2846DA___4D371B770E753FADC2002EFC4FCED34860615B70, StartTime=2015.11.17-19.23.45, HierarchicalDDC, Duration=0.141017ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_334, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_333, StartTime=2015.11.17-19.23.45, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125676ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_49, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_999EAAD7467F34D6CAAFE0A28D2846DA___4D371B770E753FADC2002EFC4FCED34860615B70, StartTime=2015.11.17-19.23.45, HierarchicalDDC, DataSize=102641 bytes, Retrieved=true, Duration=4.290704ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_50, CachedDataProbablyExists, Parent=DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_49, StartTime=2015.11.17-19.23.45, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.066970ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_51, GetCachedData, Parent=DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_49, StartTime=2015.11.17-19.23.45, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=4.131693ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_279, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Materials/Textures/T_MR_Gold_Normal.uasset, FlushAsyncLoading=0.015639ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.253715ms, TagPackageExports=0.046317ms, BeginCacheForCookedPlatformData=0.034813ms, SerializeImports=0.058707ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.004720ms, SerializeSummary=0.009440ms, SerializeNames=0.020064ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009440ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.009738ms, SortExportsSeekfreeInner=0.157539ms, SortExportsSeekfree=0.002652ms, BuildDependencyMap=0.006787ms, SerializeImportMap=0.002950ms, SerializeExportMap=0.002358ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016227ms, SerializeExports=0.065196ms, SerializeBulkData=0.010327ms, AsyncWrite=0.078477ms, UnaccountedTime=0.128333ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=2.735674ms, AllOfLoadPackage_HitCount=5, ResolveRedirectors_Duration=0.000887ms, ResolveRedirectors_HitCount=5, CacheForCookedPlatformData_Duration=0.554923ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051923ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.073757ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.701057ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_335, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.17-19.23.45, HierarchicalDDC, Duration=0.010915ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdECB5AE294C0CC7A204918F95B0DE46A4_54, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.11.17-19.23.45, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.333369ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_280, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.012983ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003245ms, ResetLoadersForSaveUnMarkAllObjects=0.124793ms, TagPackageExports=0.046905ms, BeginCacheForCookedPlatformData=0.033043ms, SerializeImports=0.050742ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.008553ms, SerializeNames=0.014752ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.005901ms, SortExportsSeekfreeConstructor=0.010032ms, SortExportsSeekfreeInner=0.158422ms, SortExportsSeekfree=0.002656ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002362ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.001770ms, SerializeStringAssetReferenceMap=0.002064ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010621ms, SerializeExports=0.046022ms, SerializeBulkData=0.007965ms, AsyncWrite=0.053991ms, UnaccountedTime=0.127152ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_336, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM5_3__BC5N_DEV_SL_NoDBufA29AE21A__57345A2623CAD01EBAEB974886820719E7465444, StartTime=2015.11.17-19.23.45, HierarchicalDDC, Retrieved=false, Duration=4.327286ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_337, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_336, StartTime=2015.11.17-19.23.45, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=4.298083ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_338, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufA29AE21A__6CE9F88599534F3C32C1C34BFB111F5C35FD5E2F, StartTime=2015.11.17-19.23.45, HierarchicalDDC, Retrieved=false, Duration=0.418629ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_339, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_338, StartTime=2015.11.17-19.23.45, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.400040ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Materials/M_MR_Stone.uasset, AllOfLoadPackage_Duration=24.061467ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.012390ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.232473ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.026260ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.057143ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_281, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Materials/M_MR_Stone.uasset, FlushAsyncLoading=0.017699ms, FlushStreamingFunc=0.005901ms, BlockTillAllRequestsFinished=0.004720ms, ResetLoadersForSaveUnMarkAllObjects=0.257846ms, TagPackageExports=0.039827ms, BeginCacheForCookedPlatformData=0.005607ms, SerializeImports=0.061955ms, GatherLocalizableTextData=0.003539ms, MarkNames=0.004131ms, SerializeSummary=0.010323ms, SerializeNames=0.028912ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.016522ms, SortExportsNonSeekfree=0.015933ms, SortExportsSeekfreeConstructor=0.008848ms, SortExportsSeekfreeInner=0.352841ms, SortExportsSeekfree=0.004128ms, BuildDependencyMap=0.008557ms, SerializeImportMap=0.004131ms, SerializeExportMap=0.003245ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.002068ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017405ms, SerializeExports=0.041302ms, SerializeBulkData=0.012096ms, AsyncWrite=0.059295ms, UnaccountedTime=0.073165ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Materials/M_MR_Rock3.uasset, AllOfLoadPackage_Duration=0.039238ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000294ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005018ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.073459ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.018287ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.694862ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_282, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Materials/M_MR_Rock3.uasset, FlushAsyncLoading=0.017405ms, FlushStreamingFunc=0.003248ms, BlockTillAllRequestsFinished=0.002947ms, ResetLoadersForSaveUnMarkAllObjects=0.285871ms, TagPackageExports=0.012390ms, BeginCacheForCookedPlatformData=0.003248ms, SerializeImports=0.023011ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.004720ms, SerializeSummary=0.007965ms, SerializeNames=0.021830ms, SerializeGatherableTextData=0.002064ms, BuildExportMap=0.010919ms, SortExportsNonSeekfree=0.003833ms, SortExportsSeekfreeConstructor=0.008851ms, SortExportsSeekfreeInner=0.295606ms, SortExportsSeekfree=0.004131ms, BuildDependencyMap=0.007372ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002064ms, SerializeDependencyMap=0.002064ms, SerializeStringAssetReferenceMap=0.001773ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017405ms, SerializeExports=0.013571ms, SerializeBulkData=0.007965ms, AsyncWrite=0.054874ms, UnaccountedTime=0.072867ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Materials/Textures/T_MR_crystal_Purple.uasset, AllOfLoadPackage_Duration=40.502101ms, AllOfLoadPackage_HitCount=83, ResolveRedirectors_Duration=0.005603ms, ResolveRedirectors_HitCount=83, CacheForCookedPlatformData_Duration=8.165143ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.052806ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076111ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.127949ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_340, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3649DB964E499AE0E321CE93409F382__6B92C27D4C9D009398DC8197ED9E56A66FB4E6CC, StartTime=2015.11.17-19.23.46, HierarchicalDDC, Duration=0.176422ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_341, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_340, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.159014ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_49, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_3649DB964E499AE0E321CE93409F382__6B92C27D4C9D009398DC8197ED9E56A66FB4E6CC, StartTime=2015.11.17-19.23.46, HierarchicalDDC, DataSize=387096 bytes, Retrieved=true, Duration=7.475693ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_50, CachedDataProbablyExists, Parent=DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_49, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.068150ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_51, GetCachedData, Parent=DDCTransactionId7AE4EFFB44E62D3067F0F28E6FE87736_49, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=7.124919ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_283, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Materials/Textures/T_MR_crystal_Purple.uasset, FlushAsyncLoading=0.017110ms, FlushStreamingFunc=0.003539ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.276431ms, TagPackageExports=0.046615ms, BeginCacheForCookedPlatformData=0.032745ms, SerializeImports=0.050742ms, GatherLocalizableTextData=0.002950ms, MarkNames=0.003245ms, SerializeSummary=0.009444ms, SerializeNames=0.014748ms, SerializeGatherableTextData=0.001770ms, BuildExportMap=0.009146ms, SortExportsNonSeekfree=0.004131ms, SortExportsSeekfreeConstructor=0.009734ms, SortExportsSeekfreeInner=0.162851ms, SortExportsSeekfree=0.002950ms, BuildDependencyMap=0.006489ms, SerializeImportMap=0.002656ms, SerializeExportMap=0.002362ms, SerializeDependencyMap=0.002358ms, SerializeStringAssetReferenceMap=0.001770ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016227ms, SerializeExports=0.223916ms, SerializeBulkData=0.010915ms, AsyncWrite=0.168454ms, UnaccountedTime=0.174649ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Materials/Textures/T_MR_crystal_Green.uasset, AllOfLoadPackage_Duration=0.228636ms, AllOfLoadPackage_HitCount=9, ResolveRedirectors_Duration=0.000887ms, ResolveRedirectors_HitCount=9, CacheForCookedPlatformData_Duration=1.240835ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.051919ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.076115ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.588760ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_342, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_814361BD4414F66E0AD9B98C74C21FC__533AC505B1778EB1169EB34F0DE4AFE9829E57DC, StartTime=2015.11.17-19.23.46, HierarchicalDDC, Duration=0.162259ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_343, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_342, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.089392ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_47, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_814361BD4414F66E0AD9B98C74C21FC__533AC505B1778EB1169EB34F0DE4AFE9829E57DC, StartTime=2015.11.17-19.23.46, HierarchicalDDC, DataSize=384648 bytes, Retrieved=true, Duration=0.691220ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_48, CachedDataProbablyExists, Parent=DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_47, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.072867ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_49, GetCachedData, Parent=DDCTransactionIdD4F0C1F043394CD19C88C793F6D73D94_47, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.354312ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
SavePackageTransactionId236857464B1E47859D40DCB37E41D0DC_284, Filename=E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Saved/Cooked/WindowsNoEditor/MyProject5/Content/Materials/Textures/T_MR_crystal_Green.uasset, FlushAsyncLoading=0.015635ms, FlushStreamingFunc=0.003837ms, BlockTillAllRequestsFinished=0.003539ms, ResetLoadersForSaveUnMarkAllObjects=0.279084ms, TagPackageExports=0.049267ms, BeginCacheForCookedPlatformData=0.033043ms, SerializeImports=0.061952ms, GatherLocalizableTextData=0.005607ms, MarkNames=0.005014ms, SerializeSummary=0.012983ms, SerializeNames=0.022419ms, SerializeGatherableTextData=0.004131ms, BuildExportMap=0.021242ms, SortExportsNonSeekfree=0.010327ms, SortExportsSeekfreeConstructor=0.018585ms, SortExportsSeekfreeInner=0.266105ms, SortExportsSeekfree=0.005603ms, BuildDependencyMap=0.009440ms, SerializeImportMap=0.004720ms, SerializeExportMap=0.004426ms, SerializeDependencyMap=0.003539ms, SerializeStringAssetReferenceMap=0.003245ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023898ms, SerializeExports=0.282034ms, SerializeBulkData=0.017405ms, AsyncWrite=0.207104ms, UnaccountedTime=0.233650ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
E:/University Work/Junior Senior/MiningRush - Copy/MyProject5 - Copy/Content/Materials/Textures/T_MRGold.uasset, AllOfLoadPackage_Duration=0.752579ms, AllOfLoadPackage_HitCount=33, ResolveRedirectors_Duration=0.001777ms, ResolveRedirectors_HitCount=33, CacheForCookedPlatformData_Duration=3.600959ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.050742ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.072278ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.694866ms, SaveCookedPackage_HitCount=1, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_344, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A9A54BE412B67AA7C67758E7C5FF__521F41A37E657AC06218F5708E58BC54CC2586FE, StartTime=2015.11.17-19.23.46, HierarchicalDDC, Duration=0.260204ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_345, CachedDataProbablyExists, Parent=DDCTransactionIdEC9357694D12FC379E5DF184F8EDA456_344, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.243388ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_52, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2A9A54BE412B67AA7C67758E7C5FF__521F41A37E657AC06218F5708E58BC54CC2586FE, StartTime=2015.11.17-19.23.46, HierarchicalDDC, DataSize=51478 bytes, Retrieved=true, Duration=3.058426ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_53, CachedDataProbablyExists, Parent=DDCTransactionIdFDCD332B411A5021F507BFBA0351BFB5_52, StartTime=2015.11.17-19.23.46, FileDDCPath=C:/Users/Andrew/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.077885ms, RunGuid=RunIDC952DD5B4A67A23D07DE39826FB63120
